query,market,language,search_date,rank,page_title,url,domain,source_id,raw_excerpt
titanium dioxide anti dumping Europe EU,EU,EN,2026-08-29,1,Implementing regulation - EU - 2024/1617 - EN - EUR-Lex,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32024R1617,eur-lex.europa.eu,SERP-EU-TIO2-ANTIDUMPING-20260829,"Implementing regulation - EU - 2024/1617 - EN - EUR-Lex (https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32024R1617) citeturn10search0 [wordlim: 200] Published: 2.2 years ago; Crawled: yesterday; (1) | On 13 November 2023, the European Commission (‘the Commission’) announced, by a notice published in the Official Journal of the European Union (‘the notice of initiation’), the initiation of an anti-dumping proceeding (‘the anti-dumping proceeding’) with regard to imports into the Union of titanium dioxide (‘TiO 2’), originating in the People’s Republic of China (‘the PRC’), following a complaint lodged on 29 September 2023 by the European Titanium Dioxide Ad Hoc Coalition (‘ETDC’ or ‘the complainant’) on behalf of producers representing more than 25 % of the total Union production of TiO 2. ... The customs authorities are hereby directed, under Article 14(5) of Regulation"
titanium dioxide anti dumping Europe EU,EU,EN,2026-08-29,2,Notice of reopening the anti-dumping investigation concerning imports of titanium dioxide originating in the People’s Republic of China,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX%3A52026XC04533,eur-lex.europa.eu,SERP-EU-TIO2-ANTIDUMPING-20260829,"Notice of reopening the anti-dumping investigation concerning imports of titanium dioxide originating in the People’s Republic of China (https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX%3A52026XC04533) citeturn10search12 [wordlim: 200] Published: last week; Crawled: last week; That request is to investigate whether the anti-dumping measures imposed by Commission Implementing Regulation (EU) 2025/4 (2) on imports of Titanium dioxide originating in the People’s Republic of China (‘the country concerned’), have had an effect on export prices, resale prices or subsequent selling prices in the Union. ... (2) Commission Implementing Regulation (EU) 2025/4 of 17 December 2024 imposing a definitive anti-dumping duty and definitively collecting the provisional duty imposed on imports of titanium dioxide originating in the People’s Republic of China (‘Definitive Regulation’) (OJ L,"
titanium dioxide anti dumping Europe EU,EU,EN,2026-08-29,3,Implementing regulation - EU - 2025/4 - EN - EUR-Lex,https://eur-lex.europa.eu/eli/reg_impl/2025/4/oj,eur-lex.europa.eu,SERP-EU-TIO2-ANTIDUMPING-20260829,"Implementing regulation - EU - 2025/4 - EN - EUR-Lex (https://eur-lex.europa.eu/eli/reg_impl/2025/4/oj) citeturn10search1 [wordlim: 200] Published: 1.6 years ago; Crawled: 2 months ago; (12) | On 11 July 2024, the Commission imposed provisional anti-dumping duties on imports of TiO 2 originating in China by Commission Implementing Regulation (EU) 2024/1923 (5) (‘the provisional Regulation’). ... Furthermore, CEPE, a European level association of paints, printing inks and artists’ colours producers in Europe claimed that the members it represents employ up to 150 000 people, with most of them being SMEs. ... A definitive anti-dumping duty is imposed on imports of titanium dioxide, having the chemical formula TiO 2, in all forms, as titanium oxides or in pigments and preparations based on titanium dioxide, containing a minimum of 80 % by weight of titanium dioxide calculated on the dry"
titanium dioxide anti dumping Europe EU,EU,EN,2026-08-29,4,Implementing regulation - EU - 2024/1923 - EL - EUR-Lex,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32024R1923,eur-lex.europa.eu,SERP-EU-TIO2-ANTIDUMPING-20260829,"Implementing regulation - EU - 2024/1923 - EL - EUR-Lex (https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32024R1923) citeturn10search2 [wordlim: 200] Published: 2.1 years ago; Crawled: last month; Commission Implementing Regulation (EU) 2024/1923 of 10 July 2024 imposing a provisional anti-dumping duty on imports of titanium dioxide originating in the People’s Republic of ChinaCommission Implementing Regulation (EU) 2024/1923 of 10 July 2024 imposing a provisional anti-dumping duty on imports of titanium dioxide originating in the People’s Republic of China ... (389) | None of this invalidates the fact however, that (i) as opposed to other third countries, imports from China were increasing in volume throughout the period considered (with a temporary slowdown due to exceptional circumstances in 2021, (ii) Chinese imports were coming into Europe at dumped prices, (iii) in"
titanium dioxide anti dumping Europe EU,EU,EN,2026-08-29,5,EUR-Lex - 52026XC04533 - EN - EUR-Lex,https://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1785006480178&uri=CELEX%3A52026XC04533,eur-lex.europa.eu,SERP-EU-TIO2-ANTIDUMPING-20260829,"EUR-Lex - 52026XC04533 - EN - EUR-Lex (https://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1785006480178&uri=CELEX%3A52026XC04533) citeturn10search3 [wordlim: 200] Published: 4 days ago; Crawled: today; That request is to investigate whether the anti-dumping measures imposed by Commission Implementing Regulation (EU) 2025/4 (2) on imports of Titanium dioxide originating in the People’s Republic of China (‘the country concerned’), have had an effect on export prices, resale prices or subsequent selling prices in the Union. ... (2) Commission Implementing Regulation (EU) 2025/4 of 17 December 2024 imposing a definitive anti-dumping duty and definitively collecting the provisional duty imposed on imports of titanium dioxide originating in the People’s Republic of China (‘Definitive Regulation’) (OJ L, 2025/4, 9.1.2025, ELI: http://data.europa.eu/eli/reg_impl/2025/4/oj). Language 3 [Sel"
titanium dioxide anti dumping Europe EU,EU,EN,2026-08-29,6,EU acts to counter dumping of titanium dioxide from China,https://policy.trade.ec.europa.eu/news/eu-acts-counter-dumping-titanium-dioxide-china-2025-01-09_en?prefLang=cs,policy.trade.ec.europa.eu,SERP-EU-TIO2-ANTIDUMPING-20260829,"EU acts to counter dumping of titanium dioxide from China (https://policy.trade.ec.europa.eu/news/eu-acts-counter-dumping-titanium-dioxide-china-2025-01-09_en?prefLang=cs) citeturn10search4 [wordlim: 200] Published: 1.6 years ago; Crawled: 4 weeks ago; The measures follow an anti-dumping investigation which showed that imports of titanium dioxide from China had been dumped on the EU market and were causing damage to the EU industry, which employs almost 5,000 people across the Union. ... EU Trade Defence Policy # EU acts to counter dumping of titanium dioxide from China Today, the European Commission imposed definitive anti-dumping duties on titanium dioxide (TiO2) from China. * News article * 9 January 2025 * Brussels * Directorate-General for Trade and Economic Security * 1 min read The measures follow an anti-dumping investigation which showed that imports of titaniu"
titanium dioxide anti dumping Europe EU,EU,EN,2026-08-29,7,Implementing regulation - EU - 2024/1923 - EN - EUR-Lex,https://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1783977845882&uri=CELEX%3A32024R1923,eur-lex.europa.eu,SERP-EU-TIO2-ANTIDUMPING-20260829,"Implementing regulation - EU - 2024/1923 - EN - EUR-Lex (https://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1783977845882&uri=CELEX%3A32024R1923) citeturn10search5 [wordlim: 200] Published: 2.1 years ago; Crawled: last month; Commission Implementing Regulation (EU) 2024/1923 of 10 July 2024 imposing a provisional anti-dumping duty on imports of titanium dioxide originating in the People’s Republic of China ... A provisional anti-dumping duty is imposed on imports of titanium dioxide, having the chemical formula TiO 2, in all forms, as titanium oxides or in pigments and preparations based on titanium dioxide, containing a minimum of 80 % by weight of titanium dioxide calculated on the dry matter, having all types of particle sizes, classified under the Chemical Abstracts Service Registry Number (CAS RN) 12065-65-5 and 13463-67-7, currently falling under CN codes ex 2823 00 00 and 3206"
titanium dioxide anti dumping Europe EU,EU,EN,2026-08-29,8,Anti-dumping measures,https://policy.trade.ec.europa.eu/enforcement-and-protection/trade-defence/anti-dumping-measures_en,policy.trade.ec.europa.eu,SERP-EU-TIO2-ANTIDUMPING-20260829,Anti-dumping measures (https://policy.trade.ec.europa.eu/enforcement-and-protection/trade-defence/anti-dumping-measures_en) citeturn10search6 [wordlim: 200] Crawled: yesterday; An anti-dumping investigation can be initiated in response to a complaint lodged by European manufacturers affected by dumped imports or at the request of an EU country. ... * Annual Reports on EU trade defence actions --------------------------------------------------------------------------------
titanium dioxide anti dumping Europe EU,EU,EN,2026-08-29,9,Règlement d’exécution - UE - 2024/1923 - EN - EUR-Lex,https://eur-lex.europa.eu/legal-content/FR/ALL/?uri=CELEX%3A32024R1923,eur-lex.europa.eu,SERP-EU-TIO2-ANTIDUMPING-20260829,Règlement d’exécution - UE - 2024/1923 - EN - EUR-Lex (https://eur-lex.europa.eu/legal-content/FR/ALL/?uri=CELEX%3A32024R1923) citeturn10search7 [wordlim: 200] Published: 2.1 years ago; Crawled: today; Commission Implementing Regulation (EU) 2024/1923 of 10 July 2024 imposing a provisional anti-dumping duty on imports of titanium dioxide originating in the People’s Republic of China --------------------------------------------------------------------------------
titanium dioxide anti dumping Europe EU,EU,EN,2026-08-29,10,Parliamentary question | Adverse consequences of imposing import duties on titanium dioxide | E-002612/2024 | European Parliament,https://www.europarl.europa.eu/doceo/document/E-10-2024-002612_EN.html,europarl.europa.eu,SERP-EU-TIO2-ANTIDUMPING-20260829,"Parliamentary question | Adverse consequences of imposing import duties on titanium dioxide | E-002612/2024 | European Parliament (https://www.europarl.europa.eu/doceo/document/E-10-2024-002612_EN.html) citeturn10search8 [wordlim: 200] Published: 1.8 years ago; Crawled: 4 months ago; On 10 July 2024, the European Commission adopted Implementing Regulation (EU) 2024/1923 imposing a provisional anti-dumping duty ranging between 14.4 % and 39.7 % on imports of titanium dioxide from China.While the regulation protects the domestic production of raw materials from unfair trade practices and stabilises the market, it passes on the problem to businesses further down the supply chain and to the producers of finished products. --------------------------------------------------------------------------------"
titanium dioxide supplier Europe,EU,EN,2026-08-29,1,Titanium Dioxide – B2B Companies & Suppliers | Europages,https://www.europages.co.uk/companies/titanium-dioxide.html,europages.co.uk,SERP-EU-TIO2-SUPPLIER-20260829,"Titanium Dioxide – B2B Companies & Suppliers | Europages (https://www.europages.co.uk/companies/titanium-dioxide.html) citeturn4search0 [wordlim: 200] Crawled: last week; KG is a supplier of white fillers, industrial minerals, and pigments for numerous industries across Europe. ... Titanium Dioxide (TiO2) Odorless White Solid Mineral Oxide 79.866 G/mol Molar Mass Used Paints Ceramics Food Coloring ... B2B European supplier of Titanium Dioxide - White Pigment Powder * 106 Products and services * 241 Suppliers Filters Relevance ALPHA CALCIT FÜLLSTOFF GMBH & CO. KG Germany, Köln Image Image: Founded 1919 Image: Employees 100-199 Image: Delivery Delivery: Europe Image: Certificates Certificates: 3 ImageManufacturer/Producer ImageDistributor ...Alpha Calcit Füllstoffgesellschaft mbH & Co. KG is a supplier of white fillers, industrial minerals, and pigments for numerou"
titanium dioxide supplier Europe,EU,EN,2026-08-29,2,Titanium Dioxide Manufacturer/Producer | B2B companies and suppliers | europages,https://www.europages.co.uk/companies/manufacturer%20producer/titanium-dioxide.html,europages.co.uk,SERP-EU-TIO2-SUPPLIER-20260829,"Titanium Dioxide Manufacturer/Producer | B2B companies and suppliers | europages (https://www.europages.co.uk/companies/manufacturer%20producer/titanium-dioxide.html) citeturn4search1 [wordlim: 200] Crawled: last week; KG is a supplier of white fillers, industrial minerals, and pigments for numerous industries across Europe. ... Titanium Oxide Rutile Pigment CR-350 (Chloride) – Plastics - Titanium DioxideRutile Titanium Dioxide Sulfate R-248- Plastic Industry - Titanium Dioxide * 106 Products and services * 152 Suppliers Filters 1 Relevance ALPHA CALCIT FÜLLSTOFF GMBH & CO. KG Germany, Köln Image Image: Founded 1919 Image: Employees 100-199 Image: Delivery Delivery: Europe Image: Certificates Certificates: 3 ImageManufacturer/Producer ImageDistributor ...Alpha Calcit Füllstoffgesellschaft mbH & Co. KG is a supplier of white fillers, industrial minerals, and pigme"
titanium dioxide supplier Europe,EU,EN,2026-08-29,3,Titanium Dioxide - SoleChem,https://www.solechem.eu/titanium-dioxide/,solechem.eu,SERP-EU-TIO2-SUPPLIER-20260829,"Titanium Dioxide - SoleChem (https://www.solechem.eu/titanium-dioxide/) citeturn4search2 [wordlim: 200] Crawled: 5 months ago; #### Titanium Dioxide (CAS Number: 13463-67-79) Supply in EuropeWelcome to SoleChem Chemicals, your trusted Titanium Dioxide supplier in Europe. info@solechem.eu +39 (02) 3055 6150 ### Product Information ##### CAS Number: 13463-67-7 ##### EC Number: 236-675-5 ##### Formula: TiO_{2} ##### HS Code: 28230010 ##### info@solechem.eu Need this chemical? Send us an email ##### +39 02 3055 6150 Need this chemical? Call Us # Titanium Dioxide #### Titanium Dioxide (CAS Number: 13463-67-79) Supply in Europe Welcome to SoleChem Chemicals, your trusted Titanium Dioxide supplier in Europe. We take immense pride in offering high-quality Titanium Dioxide to meet the diverse needs of industries across the continent. With a commitment to excellence and a str"
titanium dioxide supplier Europe,EU,EN,2026-08-29,4,Titanium Dioxide Powder Suppliers | Wide Selection of Trusted Manufacturers | europages,https://www.europages.co.uk/en/showroom/titanium-dioxide-powder,europages.co.uk,SERP-EU-TIO2-SUPPLIER-20260829,"Titanium Dioxide Powder Suppliers | Wide Selection of Trusted Manufacturers | europages (https://www.europages.co.uk/en/showroom/titanium-dioxide-powder) citeturn4search3 [wordlim: 200] Crawled: last week; Titanium Dioxide EU manufacturer supplier worldwide UV resistant, ideal for outdoor coatings High opacity, perfect for paints and plastics Non-toxic, safe for cosmetics and food use ... Titanium Dioxide, Chemical Raw Material from European Supplier B2B Consistent quality for industrial use Versatile applications in chemical synthesis Compliance with ISO REACH standards * undefined Supplier | undefined Suppliers * 70 Products and services Filters Relevance B2B European supplier of Titanium Dioxide - White Pigment PowderUV blocker in sunscreen Photocatalyst for self-cleaning White pigment for paints KON BEVERAGES AB Minimum order: 3000 kg Contact supplier Titanium Dioxide"
titanium dioxide supplier Europe,EU,EN,2026-08-29,5,Titanium Dioxide Wholesaler | B2B companies and suppliers | europages,https://www.europages.co.uk/companies/wholesaler/titanium-dioxide.html,europages.co.uk,SERP-EU-TIO2-SUPPLIER-20260829,"Titanium Dioxide Wholesaler | B2B companies and suppliers | europages (https://www.europages.co.uk/companies/wholesaler/titanium-dioxide.html) citeturn4search4 [wordlim: 200] Crawled: last week; The online shop of Polyment GmbH sells raw materials such as titanium dioxide, pigments (neon pigments), iron oxide, and carbon black to end consumers. ... Delivery: Europe ... Titanium Dioxide – High-Quality Chemical Raw Material from European Supplier CAS number: 13463-67-7 EC Number: 236-675-5 Chemical formula: TiO2 ADR: ... * 106 Products and services * 70 Suppliers Filters 1 Relevance JADAM Portugal, Lisbon Image Image Image: Founded 1989 Image: Employees 5-9 Image: Delivery Delivery: Worldwide ImageService provider ImageDistributor ImageWholesaler ...Titanium dioxide, (TiO2), also known as titanium(IV) oxide or titania is a white, opaque, naturally occurring mineral"
titanium dioxide supplier Europe,EU,EN,2026-08-29,6,Titanium Dioxide Distributor | B2B companies and suppliers | europages,https://www.europages.co.uk/companies/distributor/titanium-dioxide.html,europages.co.uk,SERP-EU-TIO2-SUPPLIER-20260829,"Titanium Dioxide Distributor | B2B companies and suppliers | europages (https://www.europages.co.uk/companies/distributor/titanium-dioxide.html) citeturn4search5 [wordlim: 200] Crawled: last week; KG is a supplier of white fillers, industrial minerals, and pigments for numerous industries across Europe. ... Titanium Dioxide is an inorganic chemical compound made up of two oxygen atoms and one titanium atom. ... Drilling Industry Chemicals – High-Performance Additives for Oil, Gas & Geotechnical Fluid Systems ... Titanium Oxide EU manufacturer supplier worldwide ... Titanium Dioxide – High-Quality Chemical Raw Material from European Supplier CAS number: 13463-67-7 EC Number: 236-675-5 Chemical formula: TiO2 ADR: ... Filters 1 Relevance ALPHA CALCIT FÜLLSTOFF GMBH & CO. KG Germany, Köln Image Image: Founded 1919 Image: Employees 100-199 Image: Delivery Delivery: Europe Image"
titanium dioxide supplier Europe,EU,EN,2026-08-29,7,Titanium Dioxide Supplier | KRONOS High-Performance TiO₂,https://www.kronosww.com/titanium-dioxide-supplier/,kronosww.com,SERP-EU-TIO2-SUPPLIER-20260829,"Titanium Dioxide Supplier | KRONOS High-Performance TiO₂ (https://www.kronosww.com/titanium-dioxide-supplier/) citeturn4search6 [wordlim: 200] Crawled: yesterday; Who is the largest TiO₂ supplier in Europe? ... KRONOS is headquartered in Dallas, Texas, USA, and operates multiple titanium dioxide production sites across Europe and North America, including facilities in Leverkusen (Germany), Nordenham (Germany), Fredrikstad (Norway), Hauge i Dalane (Ilmenite Mine, Norway), Langerbrugge/Gent (Belgium), Lake Charles, Louisiana (USA), and Varennes, Quebec (Canada). Which industries do you serve with titanium dioxide? Coatings, plastics, paper, inks, pharmaceuticals, cosmetics, and many specialized applications. What makes KRONOS TiO₂ pigments stand out? What makes KRONOS TiO₂ pigments stand out? Exceptional opacity, whiteness, dispersibility, stability, and weathering resistance – dep"
